API_BrokerID,API_BrokerReference,API_PartyId,API_PartyCrmIdentifier,API_IsOrganisation,API_OrganisationName,API_Salutation,API_FirstName,API_MiddleName,API_LastName,API_Name,API_SearchName,API_EmailAddress,API_Telephone,API_Fax,API_AddressId,API_AddressName,API_AddressLine1,API_AddressLine2,API_AddressLine3,API_City,API_State,API_Country,API_Postcode,API_IsPrimaryAddress
1207,6188,103413,31ede661-6176-e911-a990-0022480042b3,true,CKRe Limited,,null,null,null,CKRe Limited,CKRe Limited,amit.s@ckre.co.uk,+44 (0)20 7929 7017,,103638,1st Floor,10 Fenchurch Street,,,London,,UNITED KINGDOM,EDC3M 3BE
1206,6187,103396,1e754d6a-2976-e911-a98c-00224800510b,true,Insurance Advisory Service (NSW) Pty Ltd,,null,null,null,Insurance Advisory Service (NSW) Pty Ltd,Insurance Advisory Service (NSW) Pty Ltd,info@insuranceadvisoryservice.com.au,0282682900,0282682901,103621,PO Box 1073,,,,North Sydney NSW 2060,,AUSTRALIA,
1205,6185,103391,e88f9ebe-2876-e911-a98c-00224800510b,true,Aelia Assurances SA,,null,null,null,Aelia Assurances SA,Aelia Assurances SA,Christelle.Labeyrie@Aelia-Assurances.CH,+41 (0) 225 255 771,,103616,Avenue Louis-Casai 18,,,,Geneve,,SWITZERLAND,1209
1204,6186,103387,2d14c17a-2576-e911-a98c-00224800510b,true,ASCAIR GmbH,,null,null,null,ASCAIR GmbH,ASCAIR GmbH,info@ascair.de,+49 8856 80528,+49 8856 80528-29,103612,Bahnhofstrasse 6,,,,Penzberg,,GERMANY,82377
1203,6184,102902,e89bfa68-3068-e911-a98c-002248005d88,true,Star Ins,,null,null,null,Star Ins,Star Ins,,,,103102,Peyo Yavorov str.  fl. 2  office 3,,,,Sofia,,BULGARIA,130927224
1202,6183,102883,7266343f-1368-e911-a98c-00224800510b,true,TCC Company Limited,,null,null,null,TCC Company Limited,TCC Company Limited,,,,103083,175-177 Bangkok Union Insurance Building,4th Floor  Unit 2  Surawongse Road,Suriyawongse  Bangrak,,Bangkok  10500,,THAILAND,
1201,6181,102432,cf3cfd50-a865-e911-a990-0022480042b3,true,Chartered Insurance Solutions Co Ltd,,null,null,null,Chartered Insurance Solutions Co Ltd,Chartered Insurance Solutions Co Ltd,c.sik@chartered.co.th,+662 180 6789,+662 180 6798,102631,Ari Hills  17/B Floor,No. 428 Phahonyothin Rd,,,Samsennai Phayathai Bangkok,,THAILAND,10400
1200,6180,102388,036d4c82-e061-e911-a98c-00224800510b,true,Sector Associates Ltd,,null,null,null,Sector Associates Ltd,Sector Associates Ltd,,,,102585,GFI Teleware House,,,,THIRSK,,UNITED KINGDOM,YO7 3BX
1199,6179,102147,0448ffbc-4d5c-e911-a98f-0022480042b3,true,Prosper Insurance Agents and Consultants Ltd,,null,null,null,Prosper Insurance Agents and Consultants Ltd,Prosper Insurance Agents and Consultants Ltd,prosper@cytanet.com.cy,0035799634119,,102341,36 G Averof Str. 6052,,,,Larnaca,,CYPRUS,
1198,6178,101893,b412a082-2856-e911-a98f-0022480042b3,true,ES Risks Limited,,null,null,null,ES Risks Limited,ES Risks Limited,david.seddon@esrisks.com,02079775200,,102081,2 ,America Square ,,,London,,UNITED KINGDOM,EC3N 2LU
1197,6177,101877,118c94da-1156-e911-a98a-00224800510b,true,Northern Lloyd Insurance Services GmbH,,null,null,null,Northern Lloyd Insurance Services GmbH,Northern Lloyd Insurance Services GmbH,Ji.suh@northernlloyd.com,+49 421 59 60 65 17,,102065,Herrlichkeit 4,,,,Bremen,,GERMANY,28199
1196,6176,101621,8c382fe7-4751-e911-a98b-002248005d88,true,Ouest Assurances ,,null,null,null,Ouest Assurances ,Ouest Assurances ,contact@ouest-assurances.fr,+33 (0)2 9982 5334,,101800,Ouest Assurances,Immeuble Newquay,10 Avenue A. Conti,,Saint-Nalo,,FRANCE,35400
1195,6175,101603,9ff2bb35-a950-e911-a98c-0022480053e9,true,Olsare Ecuador S.A. Intermediario De Reaseguros,,null,null,null,Olsare Ecuador S.A. Intermediario De Reaseguros,Olsare Ecuador S.A. Intermediario De Reaseguros,gidgsy.macias@olsare.com,593-046014451,,101782,CDLA. BAHIA NORTE MZ,57 OLARE 2,EDIFICIO SKY BUILDING ,,PISO 2 OFICINA 202,,ECUADOR,
1194,6174,101350,d6a14c98-1c4b-e911-a98a-00224800510b,true,Marsh GmbH,,null,null,null,Marsh GmbH,Marsh GmbH,,+49 (0)40376920,,101523,Neuer Dovenhof,Brandstwiete 1,20457,,Hamburg,,GERMANY,
1193,6173,101311,2a8c7e4d-664a-e911-a98c-0022480053e9,true,Rhodes Risk Advisors  LLC,,null,null,null,Rhodes Risk Advisors  LLC,Rhodes Risk Advisors  LLC,admin@rhodesra.com,4049026428,6786492106,101484,Rhodes Risk Advisors  LLC,3340 Peachtree Road,,,Atlanta,,UNITED STATES OF AMERICA,GA 30326
1192,6171,100942,4efc5e32-e543-e911-a989-002248005d88,true,Bruce Chiene Pty Ltd,,null,null,null,Bruce Chiene Pty Ltd,Bruce Chiene Pty Ltd,chiene@brucechiene.com,+61 02 98682199,+61 02 98682099,101113,Shop 21  74-76 Rawson Street ,,,,Epping  Sydney  NSW ,,AUSTRALIA,2121
1191,6169,100939,eecfdfd5-e443-e911-a988-0022480056f9,true,PT. Pandi Indonesia,,null,null,null,PT. Pandi Indonesia,PT. Pandi Indonesia,pandiadm1@gmail.com,+62 21 84303080,,101110,Bukit Golf Riverside,Cibubur Ruko Centre Point,Blok AA 4 No. 9,Gunung Putri,Bogor 16963,,INDONESIA,
1190,6151,100780,b77443ba-ba40-e911-a989-002248005d88,true,PSC Property Lync Insurance Brokers Pty Ltd,,null,null,null,PSC Property Lync Insurance Brokers Pty Ltd,PSC Property Lync Insurance Brokers Pty Ltd,info@lyncinsure.com.au,1300 127503,,100919,PO Box 7476,Cloisters Square PO,,,WA,,AUSTRALIA,6850
1189,6165,100384,55c0f60b-453b-e911-a987-0022480056f9,true,Conseil et Gestion D'Assurance SAL (CGA),,null,null,null,Conseil et Gestion D'Assurance SAL (CGA),Conseil et Gestion D'Assurance SAL (CGA),management@cga-assurance.com,009614715546,,100503,POBOX: 16-5851 Ashafieh Beirut,,,,Beirut,,LEBANON,
1188,6153,100302,f653c242-d739-e911-a98d-0022480042b3,true,County Hooper Dolan Insurances Limited,,null,null,null,County Hooper Dolan Insurances Limited,County Hooper Dolan Insurances Limited,,00 353 1 2819754,,100415,County Hooper Dolan Insurances Limited,Main Street,,,Newtownmountkennedy,Co. Wicklow,IRELAND REPUBLIC OF,
1187,6164,100017,645f7e21-ea35-e911-a986-0022480056f9,true,Gras Savoye Insurance Broker LLC,,null,null,null,Gras Savoye Insurance Broker LLC,Gras Savoye Insurance Broker LLC,contact@grassavoye.ae,97124451170,97124451171,100124,Gras Savoye Gulf Insurance Broker LLC,Airport road,Same bldg of NBK - national bank of kuwait,,Abu Dhabi,,UNITED ARAB EMIRATES,
1186,6163,100002,8826702e-ce35-e911-a98c-0022480042b3,true,Lockton Companies (Singapore) Pte Ltd.,,null,null,null,Lockton Companies (Singapore) Pte Ltd.,Lockton Companies (Singapore) Pte Ltd.,sarogenei.k@asia.lockton.com,+65 6221 1288,+65 6225 0682,100108,6 Raffles Quay,#19-01,,,Singapore 048580,,SINGAPORE  REPUBLIC OF,
1185,6161,99033,b73769c1-4530-e911-a984-0022480053e9,true,NDI INSURANCE & REINSURANCE BROKERS LTD,,null,null,null,NDI INSURANCE & REINSURANCE BROKERS LTD,NDI INSURANCE & REINSURANCE BROKERS LTD,chris@ndiinsurance.co.uk,+44 (0) 1603677790,,99124,NDI INSURANCE & REINSURANCE BROKERS LTD,9th Floor Norfolk Tower,48-52 Surrey Street,Norwich,Norfolk,,UNITED KINGDOM,NR1 3PA
1184,6160,98263,a7bd7d40-932b-e911-a985-00224800510b,true,ALFREDO JAVIER ARCE ARCE,,null,null,null,ALFREDO JAVIER ARCE ARCE,ALFREDO JAVIER ARCE ARCE,lfredoarce@arcebroker.com,(51) 996147047,,98322,CALLE DUBLIN 110  OFICINA 401,SURQUILLO,,,LIMA,,PERU,
1183,6159,98119,09439aa3-c62a-e911-a988-0022480050c6,true,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,,null,null,null,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,pichiticc@gmail.com,,,98164,1168/83 Lumpini Tower,28th Floor  Rama 4 Road  Khet Sathorn,,,Bangkok 10120,,THAILAND,.
1182,6157,97445,bb5f2759-6528-e911-a987-002248005d88,true,Bolea Saez Servicios S.L.,,null,null,null,Bolea Saez Servicios S.L.,Bolea Saez Servicios S.L.,joseangel@boleasaez.com,+34 686 994 346,+34 968 321 736,97486,Plaza Alcolea No18  2A,,,,30201 Cartagena,,SPAIN,
1181,6158,97426,2bcaafb5-3d26-e911-a98b-0022480042b3,true,Brown & Brown of Washington Inc,,null,null,null,Brown & Brown of Washington Inc,Brown & Brown of Washington Inc,ABone@bbseattle.com,,,97462,800 5th Avenue Suite 2400,,,,Seattle,,UNITED STATES OF AMERICA,WA 98104
1180,6156,97302,e4bf1166-5525-e911-a988-0022480050c6,true,Tolehouse Risk Services Pty Ltd,,null,null,null,Tolehouse Risk Services Pty Ltd,Tolehouse Risk Services Pty Ltd,simon.race@tolehouse.com.au,+61 8 9321 1334,,97334,Suite 1  The Esplanade,Mount Pleasant,Western Australia,,6153,,AUSTRALIA,
1179,6155,97217,01dc365c-9e24-e911-a987-002248005d88,true,Howden Insurance Brokers LLC,,null,null,null,Howden Insurance Brokers LLC,Howden Insurance Brokers LLC,vivek.sharan@howdengroup.com,0097143573835,,97248,Howden Insurance Brokers LLC,PO Box: 49195  Office #305,Al Nasr Plaza Bldg,Oud Metha,Dubai,,UNITED ARAB EMIRATES,
1178,6154,97112,30783536-7524-e911-a985-00224800510b,true,Perinsuran (Brokar) Sdn Bhd,,null,null,null,Perinsuran (Brokar) Sdn Bhd,Perinsuran (Brokar) Sdn Bhd,,603 7960 4921,603 7960 4920,97143,Unit 308  Block D ,Phileo Damansara 1,,,Petaling Jaya Selangor,,MALAYSIA,46350
1177,6152,96223,04ffabd6-7819-e911-a988-0022480050c6,true,Transnational Insurance Brokers (M) Sdn Bhd,,null,null,null,Transnational Insurance Brokers (M) Sdn Bhd,Transnational Insurance Brokers (M) Sdn Bhd,phng@transnat.com.my,+6082 455841,+6082 456841,96238,1st & 2nd Floor  Wisma TIB, 3rd Mile  Central Avenue,Jalan Tan Sri Datuk Amar Kalong Ningkan,93250 Kuching,Sarawak ,,MALAYSIA,
1176,6150,95822,10367892-2814-e911-a985-002248005d88,true,eUNDERWRITERS Managing General Agent,,null,null,null,eUNDERWRITERS Managing General Agent,eUNDERWRITERS Managing General Agent,jcarlton@eunderwriters.ca,6042931531,6042931248,95837,2628-4720 Kingsway,Metrotower 2,,,Burnaby  BC,,CANADA,V5C 2H6
1175,6149,95564,b15296c7-6e12-e911-a982-0022480053e9,true,Next Insurance Brokers Service Co Ltd,,null,null,null,Next Insurance Brokers Service Co Ltd,Next Insurance Brokers Service Co Ltd,mailbox@nextbroker.co.kr,+827043487034,+827040090033,95570,Rm# 604-1  Sejongro Daewoo Building,30 Saemunan-ro  3-gil  Jongno-gu,,,Seoul,,KOREA  REPUBLIC OF,
1174,6147,94661,252eb646-bf02-e911-a983-0022480056f9,true,Otto Insurance Brokers Limited,,null,null,null,Otto Insurance Brokers Limited,Otto Insurance Brokers Limited,,,,94620,Unit 9  10/F  New Trend Centre,No. 704 Prince Edward Road East,,,Kowloon,,HONG KONG,
1173,6146,94630,5c5f31f4-af02-e911-a989-0022480042b3,true,Superyacht Insurance Brokers Limited,,null,null,null,Superyacht Insurance Brokers Limited,Superyacht Insurance Brokers Limited,info@superyachtinsurancebrokers.com,02030538612,,94589,32 Threadneedle Street,,,,London,,UNITED KINGDOM,EC2R 8AY
1172,6145,94381,04b54951-cdfe-e811-a985-0022480050c6,true,AMMIS RISK SOLUTIONS LIMITED,,null,null,null,AMMIS RISK SOLUTIONS LIMITED,AMMIS RISK SOLUTIONS LIMITED,adam@ammis.london,02077706605,,94340,Ammis Risk Solutions Limited,Bank House,Bank Street,,Tonbridge,Kent,UNITED KINGDOM,TN9 1BL
1171,6143,94055,a0b12180-10f7-e811-a982-0022480056f9,true,Miller Insurance Services LLP,,null,null,null,Miller Insurance Services LLP,Miller Insurance Services LLP,AARON.JAGO@MILLER-INSURANCE.COM,02084882345,,63417,70 Mark Lane ,,,,London,,UNITED KINGDOM,EC3R 7NQ
1170,6141,93949,783a6c11-f2f3-e811-a984-002248005d88,true,Bradley's Commercial Insurance Limited,,null,null,null,Bradley's Commercial Insurance Limited,Bradley's Commercial Insurance Limited,,,,63306,1456 Stittsville Main St  P.O. Box 1234,,,,Stittsville  ON,K2 1B3,CANADA,
1169,6142,93904,1cadfa2d-2bf3-e811-a982-0022480056f9,true,Cabinet Berat et Fils,,null,null,null,Cabinet Berat et Fils,Cabinet Berat et Fils,hblanchard@cbfassurances.fr,+33 493878397,,63256,1 Rue Longchamp ,,,,Nice,,FRANCE,06000
1168,6089,93824,2575356c-8ef1-e811-a97f-0022480053e9,true,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,,null,null,null,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,STBU Brokerzy Ubezpieczeniowi Sp. z.o.o,r.marciniak@stbu.pl,+48 585558200,+48 585558202,63170,81-855 Sopot,Rzemieslnicza st 33,,,Gdansk,,POLAND,
1167,6137,93675,d512b2e3-7ced-e811-a983-0022480042b3,true,Capital Insurance (Broking) Group Pty Ltd,,null,null,null,Capital Insurance (Broking) Group Pty Ltd,Capital Insurance (Broking) Group Pty Ltd,,61741283455,,63006,PO Box 1071  ,Hervey Bay ,,,Queensland,,AUSTRALIA,4655
1166,6139,93595,112eedb7-f4eb-e811-a980-0022480056f9,true,BUREAU GRUVEL SARL,,null,null,null,BUREAU GRUVEL SARL,BUREAU GRUVEL SARL,l.gruvel@gruvel.fr,+33494185999,+33494189701,62920,48 rue Picot,,,,Toulon,,FRANCE,83000
1165,6138,93489,a30e9cca-24e8-e811-b767-005056b03908,true,AON RISK SERVICES,null,null,null,null,AON RISK SERVICES,AON RISK SERVICES,null,410-363-5800,null,62812,PASC (Premium Accounting Service Center),10461 Mill Run Circle,Owings Mills,null,Houston,Texas,UNITED STATES OF AMERICA,MD 21117
1164,6136,93349,bc05b663-6ce3-e811-b767-005056b03908,true,UMC BROKERS (PTY) LTD,null,null,null,null,UMC BROKERS (PTY) LTD,UMC BROKERS (PTY) LTD,MARK@UMCBROKERS.CO.ZA,+27 10 596 0722,+27 86,62681,3 ROLINA AVENUE,null,null,null,QUELLERINA,,SOUTH AFRICA,1729
1163,6132,92912,9a15cf45-c1dd-e811-b767-005056b03908,true,Anora Global Ltd,null,null,null,null,Anora Global Ltd,Anora Global Ltd,samuel.soon@anoraagency.com,+3012-211 3214,null,62256,Unit Level 11 (A),Main Office Tower,Financial Park Labuan,Jalan Merdeka,87000 Labuan FT,,MALAYSIA,null
1162,6135,92873,31d135ea-52dc-e811-b767-005056b03908,true,KARAVIAS UNDERWRITING AGENCY,null,null,null,null,KARAVIAS UNDERWRITING AGENCY,KARAVIAS UNDERWRITING AGENCY,info@gkaravias.gr,+30 2103640618,+30 2103643503,62225,EVRIPIDOU 12,null,null,null,ATHENS,,GREECE,10559
1161,6133,92857,d7581d29-92db-e811-b767-005056b03908,true,USI Insurance Services LLC,null,null,null,null,USI Insurance Services LLC,USI Insurance Services LLC,bart.odd@usi.com,716-314-2000,716-314-2199,62210,726 Exchange Street,Suite 618,null,null,Buffalo  NY 14210,,UNITED STATES OF AMERICA,null
1160,6131,92807,cb656d3e-3ad8-e811-b767-005056b03908,true,Shepherd Compello Ltd,null,null,null,null,Shepherd Compello Ltd,Shepherd Compello Ltd,null,2073784000,null,62169,55 Gracechurch Street,null,null,null,London,,UNITED KINGDOM,EC3V 0EE
1159,6130,92736,71d97059-a0d6-e811-b767-005056b03908,true,Arthur J. Gallagher & Co (AUS) Limited,null,null,null,null,Arthur J. Gallagher & Co (AUS) Limited,Arthur J. Gallagher & Co (AUS) Limited,Alexandra.Ferguson@ajg.com.au,+61 435 657 376,null,62111,289 Wellington Parade South,East Melbourne,null,null,Victoria 3002,,AUSTRALIA,null
1158,6129,92534,7fd86668-42cd-e811-b767-005056b03908,true,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,null,null,null,null,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,MANKAD & ASSOCIATES INSURANCE BROKING PVT. LTD.,KAUSTUBH@MANKADINSURE.COM,+91 2267618900,null,61931,301 B-WING,PRAMUKH PLAZA,CARDINAL GRACIAS ROAD,CHAKALA  ANDHERI (E),MUMBAI,,INDIA,400 099
1157,6127,92230,f07a77d9-0ec0-e811-b767-005056b03908,true,HUSHCRAFT LTD,null,null,null,null,HUSHCRAFT LTD,HUSHCRAFT LTD,ben@hushcraft.com,1206625180,null,61666,Blackwater House,Woodrolfe Road,Tollesbury,null,Essex,,UNITED KINGDOM,CM9 8SE
1156,6126,92221,b65e3f1f-d8bf-e811-b767-005056b03908,true,Gibson Insurance Brokers Pty Ltd,null,null,null,null,Gibson Insurance Brokers Pty Ltd,Gibson Insurance Brokers Pty Ltd,graham.gibson@gibsoninsurance.com.au,299542000,299223787,61655,119 Union Street,Mcmahons Point,null,null,NSW 2060,,AUSTRALIA,null
1155,6124,92209,ed1ba6f7-a4bd-e811-b767-005056b03908,true,Lanka Maritime Services Limited,null,null,null,null,Lanka Maritime Services Limited,Lanka Maritime Services Limited,null,112167900,112699338,61646,Thurburn Wing,400  Deans Road,null,null,Colombo 10,,SRI LANKA,null
1154,6125,92200,9338c222-7fbd-e811-b767-005056b03908,true,WILLY INSURANCE BROKERS PTE LTD,null,null,null,null,WILLY INSURANCE BROKERS PTE LTD,WILLY INSURANCE BROKERS PTE LTD,wilsontan@willy.com.sg,62262220,62260100,61637,WILLY INSURANCE BROKERS PTE LTD,20 MAXWELL ROAD,#07-11 MAXWELL HOUSE,,SINGAPORE,,SINGAPORE  REPUBLIC OF,69113
1153,6123,92034,50ccff6f-77b6-e811-b767-005056b03908,true,NSB Claim Solutions GmbH,null,null,null,null,NSB Claim Solutions GmbH,NSB Claim Solutions GmbH,team@nsb-claimsolutions.com,+49 4161 645 275,null,61489,Harburger Str. 47-51,,null,null,Buxtehude,,GERMANY,21614
1152,6122,91845,5e370c77-9caa-e811-b767-005056b03908,true,Voyager Risk Solutions Limited,null,null,null,null,Voyager Risk Solutions Limited,Voyager Risk Solutions Limited,tommyho@voyfg.com,85228716988,85228716908,61348,Unit 1002,Golden Financial Global Centre,17 Kai Cheung Road,Kowloon Bay,Hong Kong,,HONG KONG,null
1151,6015,84752,47ab9a19-e25c-e711-b767-005056b03908,true,Sigma Insurance Brokers Ltd,null,null,null,null,Sigma Insurance Brokers Ltd,Sigma Insurance Brokers Ltd,sigmains@asolakian.gr,null,null,26117,6A  Aristotelous Street,Alimos 17455,null,null,Attica,null,GREECE,null
1150,6010,84203,d5f78120-3c50-e711-b767-005056b03908,true,Robinson Insurance Broking Services Pty Ltd,null,null,null,null,Robinson Insurance Broking Services Pty Ltd,Robinson Insurance Broking Services Pty Ltd,andrew@robinsoninsurance.com.au,+61  08 6169 3540,null,25526,PO Box 2246 ,Churchlands ,null,null,Western Australia,null,AUSTRALIA,6018
1149,6020,86366,43403e3c-f680-e711-b767-005056b03908,true,Proteus Risk Solutions NV,null,null,null,null,Proteus Risk Solutions NV,Proteus Risk Solutions NV,null,3234010035,null,57881,Proteus Risk Solutions NV,Suikerrui 5,2000,null,Antwerp,null,BELGIUM,null
1148,6012,84475,1c4913a6-6b56-e711-b767-005056b03908,true,MARINCON GmbH & Co. KG,null,null,null,null,MARINCON GmbH & Co. KG,MARINCON GmbH & Co. KG,info@marincon.de,49403347550,4.94033E+11,25816,Katharinenstr. 4  20457,null,null,null,Hamburg,null,GERMANY,null
1147,6019,85977,1714598f-9776-e711-b767-005056b03908,true,KBI Group Pty Ltd,null,null,null,null,KBI Group Pty Ltd,KBI Group Pty Ltd,travis.kenzle@kbigroup.com.au,864677999,null,57472,PO Box 1086,null,null,null,Perth,West Perth,AUSTRALIA,WA 6872
1146,6016,85082,06cb68f1-f062-e711-b767-005056b03908,true,IYC Insurance Brokers SMPC,null,null,null,null,IYC Insurance Brokers SMPC,IYC Insurance Brokers SMPC,am@iyc.com,+30 210 98 34 382,+30 210 98 82 326,26427,34  Alimou Avenue,null,null,null,Alimos,null,GREECE,174 55
1145,6027,87561,10b48ebb-6299-e711-b767-005056b03908,true,IVES INSURANCE BROKERS LIMITED,null,null,null,null,IVES INSURANCE BROKERS LIMITED,IVES INSURANCE BROKERS LIMITED,JEFFI@IVESINSURANCE.COM,519-776-7371,519-776-4451,59132,347,MAIDSTONE AVENUE EAST,ESSEX,null,ONTARIO,null,CANADA,N8M 2Y4
1144,6025,87388,f033e398-af94-e711-b767-005056b03908,true,Frenkel & Company,null,null,null,null,Frenkel & Company,Frenkel & Company,tauliano@frenkel.com,2017934019,null,58947,201 Hudson Street,Suite 601,null,null,Jersey City,null,UNITED STATES OF AMERICA,NJ 07311
1143,6011,84472,c2cf441f-6456-e711-b767-005056b03908,true,Empire Insurance Group Pty Ltd,null,null,null,null,Empire Insurance Group Pty Ltd,Empire Insurance Group Pty Ltd,harryl@empireig.com.au,+61 08 6555 7728,+61 08 6555 7729,25813,PO Box 202  Northbridge ,null,null,null,WA,null,AUSTRALIA,6865
1142,6014,84556,84921d37-5b57-e711-b767-005056b03908,true,DIOT SA,null,null,null,null,DIOT SA,DIOT SA,null,null,null,25902,40 rue Laffitte,null,null,null,Paris,null,FRANCE,75009
1141,6024,87365,1cff788c-b393-e711-b767-005056b03908,true,Chongqing Shipowner's Mutual Insurance Association,null,null,null,null,Chongqing Shipowner's Mutual Insurance Association,Chongqing Shipowner's Mutual Insurance Association,ihb@csmia.cn,+86 23 67893265,null,58923,Yuan Hang Road 88 A502 ,Jiang Bei District ,null,null,Chongqing,null,CHINA  PEOPLES REPUBLIC OF,null
1140,6007,83082,c0b7c041-df3e-e711-b767-005056b03908,true,CG Re (Africa) Ltd,null,null,null,null,CG Re (Africa) Ltd,CG Re (Africa) Ltd,null,+230 489 2000,null,24326,Suite 216A  Ebène Junction,Rue de la Democratie,null,null,Ebène,null,MAURITIUS,null
