API_SignatoryStateId,API_Id,API_AddressName,API_AddressLine1,API_AddressLine2,API_AddressLine3,API_StateOrCounty,API_City,API_Country,API_PostCode,API_PrimaryAddress,API_isThePrimaryAddress
739,832,SIERRA LEONE MARITIME ADMINISTRATION,MARITIME HOUSE #6,GOVERNMENT WHARF FERRY TERMINAL,,,FREETOWN,SIERRA LEONE,,false
510  510  510  510  510  510  510  510  510,529  825  746  763  792  762  520  771  510,Federal State Institution  HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT  Harbour Master of Port Temryuk  Harbour Master of the Port of Astrakhan   Maritime Administration of Astrakhan Port  PORT OF NOVOROSSIYSK  Russian Ministry of Transport Marine Fleet Department  THE CAPTAIN OF SEAPORT TAGANROG FEDERAL STATE INSTITUTE OF “TAGANROG MARITIME PORT ADMINISTRATION”  Federal State Institution,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA)  26/1 RADIOSVYAZI STR.  353500  Zhelyabova 1  Kapitana Krasnova Street 31  2 Mira Str  Sadovo-Samotechnaya Street  10  2  KOMSOMOLSKY SPUSK STR.  Administration of Sea Port "The Bolshoy Port of St. Petersburg",7  Petra Velikogo emb.  RF- 236006          353900    ROSTOV REGION  (FSI "ASP "BPSt. - Petersburg"),                ,                ,Kaliningrad  PETROPAVLOVSK-KAMCHATSKIY   Krasnodar Region  Astrakhan 414000   Astrakhan  Krasnodar Region  Russia  TAGANROG  347922  Harbour Master,RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION,        414016        ,false  false  false  false  false  false  false  false  true
510  510  510  510  510  510  510  510  510,529  825  746  763  792  762  520  771  510,Federal State Institution  HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT  Harbour Master of Port Temryuk  Harbour Master of the Port of Astrakhan   Maritime Administration of Astrakhan Port  PORT OF NOVOROSSIYSK  Russian Ministry of Transport Marine Fleet Department  THE CAPTAIN OF SEAPORT TAGANROG FEDERAL STATE INSTITUTE OF “TAGANROG MARITIME PORT ADMINISTRATION”  Federal State Institution,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA)  26/1 RADIOSVYAZI STR.  353500  Zhelyabova 1  Kapitana Krasnova Street 31  2 Mira Str  Sadovo-Samotechnaya Street  10  2  KOMSOMOLSKY SPUSK STR.  Administration of Sea Port "The Bolshoy Port of St. Petersburg",7  Petra Velikogo emb.  RF- 236006          353900    ROSTOV REGION  (FSI "ASP "BPSt. - Petersburg"),                ,                ,Kaliningrad  PETROPAVLOVSK-KAMCHATSKIY   Krasnodar Region  Astrakhan 414000   Astrakhan  Krasnodar Region  Russia  TAGANROG  347922  Harbour Master,RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION,        414016        ,false  false  false  false  false  false  false  false  true
510  510  510  510  510  510  510  510  510,529  825  746  763  792  762  520  771  510,Federal State Institution  HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT  Harbour Master of Port Temryuk  Harbour Master of the Port of Astrakhan   Maritime Administration of Astrakhan Port  PORT OF NOVOROSSIYSK  Russian Ministry of Transport Marine Fleet Department  THE CAPTAIN OF SEAPORT TAGANROG FEDERAL STATE INSTITUTE OF “TAGANROG MARITIME PORT ADMINISTRATION”  Federal State Institution,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA)  26/1 RADIOSVYAZI STR.  353500  Zhelyabova 1  Kapitana Krasnova Street 31  2 Mira Str  Sadovo-Samotechnaya Street  10  2  KOMSOMOLSKY SPUSK STR.  Administration of Sea Port "The Bolshoy Port of St. Petersburg",7  Petra Velikogo emb.  RF- 236006          353900    ROSTOV REGION  (FSI "ASP "BPSt. - Petersburg"),                ,                ,Kaliningrad  PETROPAVLOVSK-KAMCHATSKIY   Krasnodar Region  Astrakhan 414000   Astrakhan  Krasnodar Region  Russia  TAGANROG  347922  Harbour Master,RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION,        414016        ,false  false  false  false  false  false  false  false  true
510  510  510  510  510  510  510  510  510,529  825  746  763  792  762  520  771  510,Federal State Institution  HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT  Harbour Master of Port Temryuk  Harbour Master of the Port of Astrakhan   Maritime Administration of Astrakhan Port  PORT OF NOVOROSSIYSK  Russian Ministry of Transport Marine Fleet Department  THE CAPTAIN OF SEAPORT TAGANROG FEDERAL STATE INSTITUTE OF “TAGANROG MARITIME PORT ADMINISTRATION”  Federal State Institution,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA)  26/1 RADIOSVYAZI STR.  353500  Zhelyabova 1  Kapitana Krasnova Street 31  2 Mira Str  Sadovo-Samotechnaya Street  10  2  KOMSOMOLSKY SPUSK STR.  Administration of Sea Port "The Bolshoy Port of St. Petersburg",7  Petra Velikogo emb.  RF- 236006          353900    ROSTOV REGION  (FSI "ASP "BPSt. - Petersburg"),                ,                ,Kaliningrad  PETROPAVLOVSK-KAMCHATSKIY   Krasnodar Region  Astrakhan 414000   Astrakhan  Krasnodar Region  Russia  TAGANROG  347922  Harbour Master,RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION,        414016        ,false  false  false  false  false  false  false  false  true
510  510  510  510  510  510  510  510  510,529  825  746  763  792  762  520  771  510,Federal State Institution  HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT  Harbour Master of Port Temryuk  Harbour Master of the Port of Astrakhan   Maritime Administration of Astrakhan Port  PORT OF NOVOROSSIYSK  Russian Ministry of Transport Marine Fleet Department  THE CAPTAIN OF SEAPORT TAGANROG FEDERAL STATE INSTITUTE OF “TAGANROG MARITIME PORT ADMINISTRATION”  Federal State Institution,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA)  26/1 RADIOSVYAZI STR.  353500  Zhelyabova 1  Kapitana Krasnova Street 31  2 Mira Str  Sadovo-Samotechnaya Street  10  2  KOMSOMOLSKY SPUSK STR.  Administration of Sea Port "The Bolshoy Port of St. Petersburg",7  Petra Velikogo emb.  RF- 236006          353900    ROSTOV REGION  (FSI "ASP "BPSt. - Petersburg"),                ,                ,Kaliningrad  PETROPAVLOVSK-KAMCHATSKIY   Krasnodar Region  Astrakhan 414000   Astrakhan  Krasnodar Region  Russia  TAGANROG  347922  Harbour Master,RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION,        414016        ,false  false  false  false  false  false  false  false  true
510  510  510  510  510  510  510  510  510,529  825  746  763  792  762  520  771  510,Federal State Institution  HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT  Harbour Master of Port Temryuk  Harbour Master of the Port of Astrakhan   Maritime Administration of Astrakhan Port  PORT OF NOVOROSSIYSK  Russian Ministry of Transport Marine Fleet Department  THE CAPTAIN OF SEAPORT TAGANROG FEDERAL STATE INSTITUTE OF “TAGANROG MARITIME PORT ADMINISTRATION”  Federal State Institution,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA)  26/1 RADIOSVYAZI STR.  353500  Zhelyabova 1  Kapitana Krasnova Street 31  2 Mira Str  Sadovo-Samotechnaya Street  10  2  KOMSOMOLSKY SPUSK STR.  Administration of Sea Port "The Bolshoy Port of St. Petersburg",7  Petra Velikogo emb.  RF- 236006          353900    ROSTOV REGION  (FSI "ASP "BPSt. - Petersburg"),                ,                ,Kaliningrad  PETROPAVLOVSK-KAMCHATSKIY   Krasnodar Region  Astrakhan 414000   Astrakhan  Krasnodar Region  Russia  TAGANROG  347922  Harbour Master,RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION,        414016        ,false  false  false  false  false  false  false  false  true
510  510  510  510  510  510  510  510  510,529  825  746  763  792  762  520  771  510,Federal State Institution  HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT  Harbour Master of Port Temryuk  Harbour Master of the Port of Astrakhan   Maritime Administration of Astrakhan Port  PORT OF NOVOROSSIYSK  Russian Ministry of Transport Marine Fleet Department  THE CAPTAIN OF SEAPORT TAGANROG FEDERAL STATE INSTITUTE OF “TAGANROG MARITIME PORT ADMINISTRATION”  Federal State Institution,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA)  26/1 RADIOSVYAZI STR.  353500  Zhelyabova 1  Kapitana Krasnova Street 31  2 Mira Str  Sadovo-Samotechnaya Street  10  2  KOMSOMOLSKY SPUSK STR.  Administration of Sea Port "The Bolshoy Port of St. Petersburg",7  Petra Velikogo emb.  RF- 236006          353900    ROSTOV REGION  (FSI "ASP "BPSt. - Petersburg"),                ,                ,Kaliningrad  PETROPAVLOVSK-KAMCHATSKIY   Krasnodar Region  Astrakhan 414000   Astrakhan  Krasnodar Region  Russia  TAGANROG  347922  Harbour Master,RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION,        414016        ,false  false  false  false  false  false  false  false  true
510  510  510  510  510  510  510  510  510,529  825  746  763  792  762  520  771  510,Federal State Institution  HARBOUR MASTER OF PETROPAVLOVSK-KAMCHATSKIY SEA PORT  Harbour Master of Port Temryuk  Harbour Master of the Port of Astrakhan   Maritime Administration of Astrakhan Port  PORT OF NOVOROSSIYSK  Russian Ministry of Transport Marine Fleet Department  THE CAPTAIN OF SEAPORT TAGANROG FEDERAL STATE INSTITUTE OF “TAGANROG MARITIME PORT ADMINISTRATION”  Federal State Institution,Kaliningrad Maritime port Administration (FSI  Kaliningrad MPA)  26/1 RADIOSVYAZI STR.  353500  Zhelyabova 1  Kapitana Krasnova Street 31  2 Mira Str  Sadovo-Samotechnaya Street  10  2  KOMSOMOLSKY SPUSK STR.  Administration of Sea Port "The Bolshoy Port of St. Petersburg",7  Petra Velikogo emb.  RF- 236006          353900    ROSTOV REGION  (FSI "ASP "BPSt. - Petersburg"),                ,                ,Kaliningrad  PETROPAVLOVSK-KAMCHATSKIY   Krasnodar Region  Astrakhan 414000   Astrakhan  Krasnodar Region  Russia  TAGANROG  347922  Harbour Master,RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION  RUSSIAN FEDERATION,        414016        ,false  false  false  false  false  false  false  false  true
505  505,505  509,Ministry of Transport of The Peoples Republic of China  Quanzhou Maritime Safety Administration of the Peoples Republic of China,No. 11 Jianguomen Inner Street  Maritime Building  Quanannan Road,null  Jinjiang  Quanzhou,null  null,null  Fujian Province,Beijing   null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100736  null,false  true
505  505,505  509,Ministry of Transport of The Peoples Republic of China  Quanzhou Maritime Safety Administration of the Peoples Republic of China,No. 11 Jianguomen Inner Street  Maritime Building  Quanannan Road,null  Jinjiang  Quanzhou,null  null,null  Fujian Province,Beijing   null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100736  null,false  true
504  504,504  508,Ministry of Transport of The Peoples Republic of China  Quanzhou Maritime Safety Administration of the Peoples Republic of China,No. 11 Jianguomen Inner Street  Maritime Building  Quanannan Road,null  Jinjiang  Quanzhou,null  null,null  Fujian Province,Beijing   null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100736  null,false  true
504  504,504  508,Ministry of Transport of The Peoples Republic of China  Quanzhou Maritime Safety Administration of the Peoples Republic of China,No. 11 Jianguomen Inner Street  Maritime Building  Quanannan Road,null  Jinjiang  Quanzhou,null  null,null  Fujian Province,Beijing   null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100736  null,false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
502  502  502  502  502  502  502  502  502,766  749  502  827  755  833  819  750  507,Bureau of Fisheries    Guangzhou Maritime Safety Administration of the Peoples Republic of China  Ministry of Transport of The Peoples Republic of China  Nanjing Maritime Safety Administration of the People’s Republic of China  Ningbo  Qingdao Maritime Safety Administration  ZheJiang Maritime Safety Administration of People’s Republic of China  ZHOUSHAN MARITIME SAFETY ADMINISTRATION OF PEOPLE’S REPUBLIC OF CHINA   Quanzhou Maritime Safety Administration of the Peoples Republic of China,Ministry of Agriculture and Rural Affairs   # 520 Binjiang Road East  No. 11 Jianguomen Inner Street  No.238 Central Road  Ningbo Maritime Safety Administration of People's Republic of China  No.1  Ningbo Road  No.1 Yeqingdou Road   NO. 368 HUANGCHENG SOUTH ROAD  Maritime Building  Quanannan Road,P.R.China   Haizhu District  null    No.351 Renmin Road  Shibei District  Gongshu District   DINGHAI DISTRICT  Jinjiang  Quanzhou,No.11 Nongzhan Nanli     null    Jiangbei District        null,    null            Fujian Province,Beijing    Guangzhou  Beijing   Nanjing 210009  Ningbo  Qingdao  Shandong  Hangzhou   ZHOUSHAN  null,CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF  CHINA  PEOPLES REPUBLIC OF,100125    100736      266011      null,false  false  false  false  false  false  false  false  true
