SQL_BrokerID,API_BrokerID,SQL_BrokerReference,API_BrokerReference,SQL_PartyId,API_PartyId,SQL_PartyCrmIdentifier,API_PartyCrmIdentifier,SQL_IsOrganisation,API_IsOrganisation,SQL_OrganisationName,API_OrganisationName,SQL_Salutation,API_Salutation,SQL_FirstName,API_FirstName,SQL_MiddleName,API_MiddleName,SQL_LastName,API_LastName,SQL_Name,API_Name,SQL_SearchName,API_SearchName,SQL_EmailAddress,API_EmailAddress,SQL_Telephone,API_Telephone,SQL_Fax,API_Fax,SQL_AddressId,API_AddressId,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_City,API_City,SQL_State,API_State,SQL_Country,API_Country,SQL_Postcode,API_Postcode,Status
1251,1251,6235,6235,107430,107430,0E35C6FD-14E5-E911-A813-000D3A86A3F8,0e35c6fd-14e5-e911-a813-000d3a86a3f8,true,true,Forsyth and Nash Insurance Brokers,Forsyth and Nash Insurance Brokers,,,null,null,null,null,null,null,Forsyth and Nash Insurance Brokers,Forsyth and Nash Insurance Brokers,Forsyth and Nash Insurance Brokers,Forsyth and Nash Insurance Brokers,,,,,,,107782,107782,Post Net Suite 172,Post Net Suite 172,Private Box X16,Private Box X16,,,,,Constantia,Constantia,,,SOUTH AFRICA,SOUTH AFRICA,7848,7848,Test case is passed
1250,1250,6237,6237,107288,107288,B1225FFC-3DE0-E911-A813-000D3A86A945,b1225ffc-3de0-e911-a813-000d3a86a945,true,true,Schill Insurance Brokers,Schill Insurance Brokers,,,null,null,null,null,null,null,Schill Insurance Brokers,Schill Insurance Brokers,Schill Insurance Brokers,Schill Insurance Brokers,kschill@schillinsurance.com,kschill@schillinsurance.com,6045854445,6045854445,6045851985,6045851985,107636,107636,Schill Insurance Brokers Ltd,Schill Insurance Brokers Ltd,302-15127 100 Avenue,302-15127 100 Avenue,,,,,Surrey,Surrey,British Columbia,British Columbia,CANADA,CANADA,BC V3F 0NG,BC V3F 0NG,Test case is passed
1249,1249,6236,6236,107243,107243,DCB3D1D4-E2DE-E911-A813-000D3A86AD30,dcb3d1d4-e2de-e911-a813-000d3a86ad30,true,true,Insurnet SL Correduria de Seguros,Insurnet SL Correduria de Seguros,,,null,null,null,null,null,null,Insurnet SL Correduria de Seguros,Insurnet SL Correduria de Seguros,Insurnet SL Correduria de Seguros,Insurnet SL Correduria de Seguros,rafalacasa@insurnet.es,rafalacasa@insurnet.es,+34696522650,+34696522650,,,107591,107591,Via Sindicato 69 - 7 1,Via Sindicato 69 - 7 1,,,,,,,Palma de Mallorca,Palma de Mallorca,,,SPAIN,SPAIN,07002,07002,Test case is passed
1248,1248,6234,6234,107222,107222,E493AA3A-B6DE-E911-A813-000D3A86AC4E,e493aa3a-b6de-e911-a813-000d3a86ac4e,true,true,Griffiths & Armour Global Risks Limited,Griffiths & Armour Global Risks Limited,,,null,null,null,null,null,null,Griffiths & Armour Global Risks Limited,Griffiths & Armour Global Risks Limited,Griffiths & Armour Global Risks Limited,Griffiths & Armour Global Risks Limited,sswainbank@griffithsandarmour.com,sswainbank@griffithsandarmour.com,02070901106,02070901106,,,107570,107570,One America Square,One America Square,17 Crosswall,17 Crosswall,,,,,London,London,,,UNITED KINGDOM,UNITED KINGDOM,EC3N 2AD,EC3N 2AD,Test case is passed
1247,1247,6233,6233,107182,107182,5A6E4A66-E4DD-E911-A813-000D3A86A8CF,5a6e4a66-e4dd-e911-a813-000d3a86a8cf,true,true,Austbrokers City State Pty Ltd,Austbrokers City State Pty Ltd,,,null,null,null,null,null,null,Austbrokers City State Pty Ltd,Austbrokers City State Pty Ltd,Austbrokers City State Pty Ltd,Austbrokers City State Pty Ltd,Info@abcitystate.com.au,Info@abcitystate.com.au,02 4297 1800,02 4297 1800,02 4297 1400,02 4297 1400,107520,107520,PO Box 870,PO Box 870,,,,,,,Wollongong NSW,Wollongong NSW,,,AUSTRALIA,AUSTRALIA,2520,2520,Test case is passed
1246,1246,6232,6232,107020,107020,4BC0BD6D-85D8-E911-A814-000D3A86AA92,4bc0bd6d-85d8-e911-a814-000d3a86aa92,true,true,Siaci Saint Honore,Siaci Saint Honore,,,null,null,null,null,null,null,Siaci Saint Honore,Siaci Saint Honore,Siaci Saint Honore,Siaci Saint Honore,alain.folliot@cap-marine.com,alain.folliot@cap-marine.com,,,,,107356,107356,Espace Leader  rue Gustave Eiffel,Espace Leader  rue Gustave Eiffel,,,,,,,76235 Bois-Guillaume,76235 Bois-Guillaume,,,FRANCE,FRANCE,,,Test case is passed
1245,1245,6231,6231,107018,107018,782C99D9-84D8-E911-A813-000D3A86A945,782c99d9-84d8-e911-a813-000d3a86a945,true,true,Siaci Saint Honore,Siaci Saint Honore,,,null,null,null,null,null,null,Siaci Saint Honore,Siaci Saint Honore,Siaci Saint Honore,Siaci Saint Honore,nicolas.roux@cap-marine.com,nicolas.roux@cap-marine.com,,,,,107354,107354,Season 39  rue Mstislav Rostropovitch,Season 39  rue Mstislav Rostropovitch,,,,,,,75815 Paris Cedex 17,75815 Paris Cedex 17,,,FRANCE,FRANCE,,,Test case is passed
1244,1244,6230,6230,107016,107016,DD79F8AD-84D8-E911-A813-000D3A86AD30,dd79f8ad-84d8-e911-a813-000d3a86ad30,true,true,Siaci Saint Honore,Siaci Saint Honore,,,null,null,null,null,null,null,Siaci Saint Honore,Siaci Saint Honore,Siaci Saint Honore,Siaci Saint Honore,nicolas.loyer@cap-marine.com,nicolas.loyer@cap-marine.com,,,,,107352,107352,6 Rue Rene Viviani,6 Rue Rene Viviani,,,,,,,44200 Nantes,44200 Nantes,,,FRANCE,FRANCE,,,Test case is passed
1243,1243,6228,6228,106861,106861,D462AEA7-A4D3-E911-A813-000D3A86AC4E,d462aea7-a4d3-e911-a813-000d3a86ac4e,true,true,Tymar (WA) Pty Ltd T/as Zenith Insurance Services,Tymar (WA) Pty Ltd T/as Zenith Insurance Services,,,null,null,null,null,null,null,Tymar (WA) Pty Ltd T/as Zenith Insurance Services,Tymar (WA) Pty Ltd T/as Zenith Insurance Services,Tymar (WA) Pty Ltd T/as Zenith Insurance Services,Tymar (WA) Pty Ltd T/as Zenith Insurance Services,,,,,,,107192,107192,PO Box 121,PO Box 121,Osborne Park,Osborne Park,,,,,Western Australia,Western Australia,,,AUSTRALIA,AUSTRALIA,6917,6917,Test case is passed
1242,1242,6229,6229,106819,106819,5B0490F1-E4D2-E911-A813-000D3A86A3F8,5b0490f1-e4d2-e911-a813-000d3a86a3f8,true,true,Integro USA Inc.,Integro USA Inc.,,,null,null,null,null,null,null,Integro USA Inc.,Integro USA Inc.,Integro USA Inc.,Integro USA Inc.,,,+1 212 295 8535,+1 212 295 8535,,,107147,107147,1 State Street,1 State Street,,,,,,,New York,New York,New York,New York,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,10005,10005,Test case is passed
1241,1241,6227,6227,106667,106667,124FFCD6-FDCE-E911-A813-000D3A86AC4E,124ffcd6-fdce-e911-a813-000d3a86ac4e,true,true,Acumen Insurance Pty Ltd,Acumen Insurance Pty Ltd,,,null,null,null,null,null,null,Acumen Insurance Pty Ltd,Acumen Insurance Pty Ltd,Acumen Insurance Pty Ltd,Acumen Insurance Pty Ltd,simon@acumeninsurance.com.au,simon@acumeninsurance.com.au,+61 02 82093488,+61 02 82093488,,,106993,106993,PO Box 1755  Chatswood,PO Box 1755  Chatswood,,,,,,,NSW 2057,NSW 2057,,,AUSTRALIA,AUSTRALIA,,,Test case is passed
1240,1240,6225,6225,106534,106534,6F3D87F4-4ECA-E911-A812-000D3A86A3F8,6f3d87f4-4eca-e911-a812-000d3a86a3f8,true,true,Charlie Chan Capital Partners Pte Ltd,Charlie Chan Capital Partners Pte Ltd,,,null,null,null,null,null,null,Charlie Chan Capital Partners Pte Ltd,Charlie Chan Capital Partners Pte Ltd,Charlie Chan Capital Partners Pte Ltd,Charlie Chan Capital Partners Pte Ltd,,,,,,,106857,106857,2 Ewart Park,2 Ewart Park,,,,,,,Singapore,Singapore,,,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,279729,279729,Test case is passed
1239,1239,6226,6226,106531,106531,2B277EE2-4DCA-E911-A812-000D3A86AC4E,2b277ee2-4dca-e911-a812-000d3a86ac4e,true,true,Willis Towers Watson Sigorta Ve Reasurans Broker,Willis Towers Watson Sigorta Ve Reasurans Broker,,,null,null,null,null,null,null,Willis Towers Watson Sigorta Ve Reasurans Broker,Willis Towers Watson Sigorta Ve Reasurans Broker,Willis Towers Watson Sigorta Ve Reasurans Broker,Willis Towers Watson Sigorta Ve Reasurans Broker,ozdal.dalokay@willistowerswatson.com,ozdal.dalokay@willistowerswatson.com,+905396621004,+905396621004,,,106854,106854,Astoria A Kule Kat 4,Astoria A Kule Kat 4,Esentepe,Esentepe,Buyukdere Caddesi No 127,Buyukdere Caddesi No 127,,,Istanbul,Istanbul,,,TURKEY,TURKEY,34394,34394,Test case is passed
1238,1238,6223,6223,106123,106123,CCA0FA3F-98C2-E911-A992-0022480053E9,cca0fa3f-98c2-e911-a992-0022480053e9,true,true,IIZI Kindlustusmaakler AS,IIZI Kindlustusmaakler AS,,,null,null,null,null,null,null,IIZI Kindlustusmaakler AS,IIZI Kindlustusmaakler AS,IIZI Kindlustusmaakler AS,IIZI Kindlustusmaakler AS,igor.fedotov@iizi.ee,igor.fedotov@iizi.ee,+3725129424,+3725129424,,,106442,106442,Harju Maakond  ,Harju Maakond  ,Pohja-Tallinna Iinnaosa,Pohja-Tallinna Iinnaosa,Telliskivi tn 60/2,Telliskivi tn 60/2,,,Tallinn,Tallinn,,,ESTONIA  REPUBLIC OF,ESTONIA  REPUBLIC OF,10412,10412,Test case is passed
1237,1237,6162,6162,106053,106053,A73DDB33-0DC0-E911-A992-00224800510B,a73ddb33-0dc0-e911-a992-00224800510b,true,true,Marsh (PTY) LTD,Marsh (PTY) LTD,,,null,null,null,null,null,null,Marsh (PTY) LTD,Marsh (PTY) LTD,Marsh (PTY) LTD,Marsh (PTY) LTD,,,031 830 6012,031 830 6012,,,106370,106370,P.O. Box 782,P.O. Box 782,,,,,,,Umhlanga,Umhlanga,,,SOUTH AFRICA,SOUTH AFRICA,4320,4320,Test case is passed
1236,1236,6222,6222,105787,105787,CDE6946A-4CB8-E911-A992-0022480053E9,cde6946a-4cb8-e911-a992-0022480053e9,true,true,BM Property sp.z o.o.,BM Property sp.z o.o.,,,null,null,null,null,null,null,BM Property sp.z o.o.,BM Property sp.z o.o.,BM Property sp.z o.o.,BM Property sp.z o.o.,,,,,,,106100,106100,BM Property ,BM Property ,Haffnera 6,Haffnera 6,,,,,81-717 Sopot,81-717 Sopot,,,POLAND,POLAND,,,Test case is passed
1235,1235,6217,6217,105759,105759,53588421-FF1B-EA11-A811-000D3A86A8CF,53588421-ff1b-ea11-a811-000d3a86a8cf,true,true,Armstrong’s Insurance Brokers Pty Ltd,Armstrong’s Insurance Brokers Pty Ltd,null,null,null,null,null,null,null,null,Armstrong’s Insurance Brokers Pty Ltd,Armstrong’s Insurance Brokers Pty Ltd,Armstrong’s Insurance Brokers Pty Ltd,Armstrong’s Insurance Brokers Pty Ltd,office@armstrongs.net.au,office@armstrongs.net.au,03 63315455,03 63315455,03 63315488,03 63315488,106070,106070,47 Cameron Street,47 Cameron Street,Launceston,Launceston,,,,,Tasmania 7250,Tasmania 7250,,,AUSTRALIA,AUSTRALIA,,,Test case is passed
1234,1234,6220,6220,105752,105752,AB7B858A-6AB4-E911-A992-002248005D88,ab7b858a-6ab4-e911-a992-002248005d88,true,true,Hub Montreal,Hub Montreal,null,null,null,null,null,null,null,null,Hub Montreal,Hub Montreal,Hub Montreal,Hub Montreal,,,,,,,106063,106063,HUB International Quebec Limited,HUB International Quebec Limited,1010 rue Sherbrooke Ouest,1010 rue Sherbrooke Ouest,,,,,Montreal,Montreal,Quebec,Quebec,CANADA,CANADA,QC H3A 2R7,QC H3A 2R7,Test case is passed
1233,1233,6221,6221,105690,105690,C3CF21DE-03B5-E911-A992-0022480050C6,c3cf21de-03b5-e911-a992-0022480050c6,true,true,Sri Lanka Insurance Corporation Ltd,Sri Lanka Insurance Corporation Ltd,null,null,null,null,null,null,null,null,Sri Lanka Insurance Corporation Ltd,Sri Lanka Insurance Corporation Ltd,Sri Lanka Insurance Corporation Ltd,Sri Lanka Insurance Corporation Ltd,sumithr@srilankainsurance.com,sumithr@srilankainsurance.com,+94 11 235 7941,+94 11 235 7941,+94 11 2382335,+94 11 2382335,105997,105997,21 Vauxhall Street,21 Vauxhall Street,,,,,,,Colombo - 02,Colombo - 02,,,SRI LANKA,SRI LANKA,,,Test case is passed
1232,1232,6218,6218,105671,105671,68F9F207-43B4-E911-A995-0022480042B3,68f9f207-43b4-e911-a995-0022480042b3,true,true,Sri Lanka Insurance Corporation Ltd,Sri Lanka Insurance Corporation Ltd,null,null,null,null,null,null,null,null,Sri Lanka Insurance Corporation Ltd,Sri Lanka Insurance Corporation Ltd,Sri Lanka Insurance Corporation Ltd,Sri Lanka Insurance Corporation Ltd,,,,,,,105978,105978,21  Vauxhall Street  Colombo 02,21  Vauxhall Street  Colombo 02,,,,,,,Colombo,Colombo,,,SRI LANKA,SRI LANKA,,,Test case is passed
1231,1231,6219,6219,105649,105649,005D5721-52B4-E911-A992-002248005D88,005d5721-52b4-e911-a992-002248005d88,true,true,McGowan Corporate Solutions,McGowan Corporate Solutions,,,null,null,null,null,null,null,McGowan Corporate Solutions,McGowan Corporate Solutions,McGowan Corporate Solutions,McGowan Corporate Solutions,craig@mcgowancorp.co.uk,craig@mcgowancorp.co.uk,01428 661950,01428 661950,01428 661949,01428 661949,105956,105956,Longdene House ,Longdene House ,Hedgehog Lane  ,Hedgehog Lane  ,,,,,Haslemere ,Haslemere ,,,UNITED KINGDOM,UNITED KINGDOM,GU27 2PH,GU27 2PH,Test case is passed
1230,1230,6210,6210,105527,105527,BC61BCB9-40A9-E911-A994-0022480042B3,bc61bcb9-40a9-e911-a994-0022480042b3,true,true,Rainbow Coast Insurance Brokers,Rainbow Coast Insurance Brokers,null,null,null,null,null,null,null,null,Rainbow Coast Insurance Brokers,Rainbow Coast Insurance Brokers,Rainbow Coast Insurance Brokers,Rainbow Coast Insurance Brokers,rayna_robinson@rcib.com.au,rayna_robinson@rcib.com.au,+61 8 9841 8577,+61 8 9841 8577,,,105832,105832,31 Collie Street ,31 Collie Street ,,,,,,,Albany,Albany,Western Australia,Western Australia,AUSTRALIA,AUSTRALIA,6330,6330,Test case is passed
1229,1229,6216,6216,105467,105467,C4BDC679-BBAE-E911-A992-0022480053E9,c4bdc679-bbae-e911-a992-0022480053e9,true,true,Cambiaso Risso Asia Pte Ltd,Cambiaso Risso Asia Pte Ltd,null,null,null,null,null,null,null,null,Cambiaso Risso Asia Pte Ltd,Cambiaso Risso Asia Pte Ltd,Cambiaso Risso Asia Pte Ltd,Cambiaso Risso Asia Pte Ltd,marco.daini@cambiasorisso.com,marco.daini@cambiasorisso.com,+65 6586 1164,+65 6586 1164,+65 6491 6591,+65 6491 6591,79010,79010,6 Battery Road,6 Battery Road,#34-01,#34-01,,,,,Singapore,Singapore,,,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,049909,049909,Test case is passed
1228,1228,6215,6215,105393,105393,DB56776E-F8AD-E911-A995-0022480042B3,db56776e-f8ad-e911-a995-0022480042b3,true,true,MARCH RISK SOLUTIONSCORREDURIA DE SEGUROS Y REASEGUROS S.A.U,MARCH RISK SOLUTIONSCORREDURIA DE SEGUROS Y REASEGUROS S.A.U,,,null,null,null,null,null,null,MARCH RISK SOLUTIONSCORREDURIA DE SEGUROS Y REASEGUROS S.A.U,MARCH RISK SOLUTIONSCORREDURIA DE SEGUROS Y REASEGUROS S.A.U,MARCH RISK SOLUTIONSCORREDURIA DE SEGUROS Y REASEGUROS S.A.U,MARCH RISK SOLUTIONSCORREDURIA DE SEGUROS Y REASEGUROS S.A.U,cdelcampo@march-rs.es,cdelcampo@march-rs.es,+34917811499,+34917811499,,,105699,105699,Calle de Lagasca 88 2a ,Calle de Lagasca 88 2a ,,,,,,,Madrid ,Madrid ,,,SPAIN,SPAIN,28001,28001,Test case is passed
1227,1227,6214,6214,105387,105387,1EE0F0C9-F4AD-E911-A992-0022480053E9,1ee0f0c9-f4ad-e911-a992-0022480053e9,true,true,Circle Marine Insurance Services ,Circle Marine Insurance Services ,,,null,null,null,null,null,null,Circle Marine Insurance Services ,Circle Marine Insurance Services ,Circle Marine Insurance Services ,Circle Marine Insurance Services ,alex.hoole@circlemarine.co.uk,alex.hoole@circlemarine.co.uk,02380011858,02380011858,,,105693,105693,The White Building  Suite 1,The White Building  Suite 1,1-4 Cumberland Place,1-4 Cumberland Place,Southampton,Southampton,,,Hampshire,Hampshire,,,UNITED KINGDOM,UNITED KINGDOM,SO15 2NP,SO15 2NP,Test case is passed
1226,1226,6206,6206,105386,105386,519FD4C0-05B5-E911-A992-00224800510B,519fd4c0-05b5-e911-a992-00224800510b,true,true,3 Dimensional Insurance Ltd,3 Dimensional Insurance Ltd,null,null,null,null,null,null,null,null,3 Dimensional Insurance Ltd,3 Dimensional Insurance Ltd,3 Dimensional Insurance Ltd,3 Dimensional Insurance Ltd,alexandra.vera@3diltd.co.uk,alexandra.vera@3diltd.co.uk,,,,,105692,105692,Warlies Park House,Warlies Park House,Horseshoe Hill,Horseshoe Hill,,,,,Essex,Essex,,,UNITED KINGDOM,UNITED KINGDOM,EN9 3SL,EN9 3SL,Test case is passed
1225,1225,6212,6212,105321,105321,31C138F3-63AC-E911-A992-002248005D88,31c138f3-63ac-e911-a992-002248005d88,true,true,SMP (Sanctions Cases),SMP (Sanctions Cases),,,null,null,null,null,null,null,SMP (Sanctions Cases),SMP (Sanctions Cases),SMP (Sanctions Cases),SMP (Sanctions Cases),,,,,,,105627,105627,The Shipowners' Protection Limited,The Shipowners' Protection Limited,White Chapel Building,White Chapel Building,10 Whitechapel High Street,10 Whitechapel High Street,2nd Floor,2nd Floor,London,London,,,UNITED KINGDOM,UNITED KINGDOM,E1 8QQ,E1 8QQ,Test case is passed
1224,1224,6209,6209,105165,105165,0EDEE6F0-ABA7-E911-A990-00224800510B,0edee6f0-aba7-e911-a990-00224800510b,true,true,JMD Ross Insurance Brokers Pty Ltd,JMD Ross Insurance Brokers Pty Ltd,,,null,null,null,null,null,null,JMD Ross Insurance Brokers Pty Ltd,JMD Ross Insurance Brokers Pty Ltd,JMD Ross Insurance Brokers Pty Ltd,JMD Ross Insurance Brokers Pty Ltd,mshearer@jmdross.com.au,mshearer@jmdross.com.au,+61 02 9478 0824,+61 02 9478 0824,+61 02 9906 1199,+61 02 9906 1199,105466,105466,Level 6  1 Chandos Street,Level 6  1 Chandos Street,St Leonards,St Leonards,,,,,Sydney,Sydney,New South Wales,New South Wales,AUSTRALIA,AUSTRALIA,2065,2065,Test case is passed
1223,1223,6207,6207,104863,104863,A990C3E0-099F-E911-A98E-0022480056F9,a990c3e0-099f-e911-a98e-0022480056f9,true,true,PWS Labuan Ltd,PWS Labuan Ltd,,,null,null,null,null,null,null,PWS Labuan Ltd,PWS Labuan Ltd,PWS Labuan Ltd,PWS Labuan Ltd,shahira@pwslabuan.com,shahira@pwslabuan.com,+603 2287 7828 ,+603 2287 7828 ,+603 2287 7829,+603 2287 7829,105140,105140,A-27-6 Level 27  Menara UOA Bangsar,A-27-6 Level 27  Menara UOA Bangsar,No. 5 Jalan Bangsar Utama 1,No. 5 Jalan Bangsar Utama 1,,,,,Kuala Lumpur,Kuala Lumpur,,,MALAYSIA,MALAYSIA,59000,59000,Test case is passed
1222,1222,6199,6199,104663,104663,B97B8435-8499-E911-A98F-002248005D88,b97b8435-8499-e911-a98f-002248005d88,true,true,E Tay & Associates Sdn Bhd,E Tay & Associates Sdn Bhd,,,null,null,null,null,null,null,E Tay & Associates Sdn Bhd,E Tay & Associates Sdn Bhd,E Tay & Associates Sdn Bhd,E Tay & Associates Sdn Bhd,edward@etay.net,edward@etay.net,,,,,104939,104939,Unit 22-02 Level 22,Unit 22-02 Level 22,Menara Zurich,Menara Zurich,15 Jalan Dato Abdullah Tahir,15 Jalan Dato Abdullah Tahir,,,Johor Bahru,Johor Bahru,,,MALAYSIA,MALAYSIA,80300,80300,Test case is passed
1221,1221,6205,6205,104545,104545,51C82B1D-2797-E911-A98E-0022480056F9,51c82b1d-2797-e911-a98e-0022480056f9,true,true,Knightcorp Insurance Brokers,Knightcorp Insurance Brokers,,,null,null,null,null,null,null,Knightcorp Insurance Brokers,Knightcorp Insurance Brokers,Knightcorp Insurance Brokers,Knightcorp Insurance Brokers,insurance@knightcorp.net.au,insurance@knightcorp.net.au,61 8 9389 7372,61 8 9389 7372,,,104808,104808,Level 7,Level 7,5 Mill Street,5 Mill Street,,,,,Perth ,Perth ,WA,WA,AUSTRALIA,AUSTRALIA,6000,6000,Test case is passed
1220,1220,6121,6121,104490,104490,350CE192-5C96-E911-A98F-00224800510B,350ce192-5c96-e911-a98f-00224800510b,true,true,THB Korea Insurance Brokers Ltd,THB Korea Insurance Brokers Ltd,,,null,null,null,null,null,null,THB Korea Insurance Brokers Ltd,THB Korea Insurance Brokers Ltd,THB Korea Insurance Brokers Ltd,THB Korea Insurance Brokers Ltd,marine@thbkorea.com,marine@thbkorea.com,+8227257007,+8227257007,,,104752,104752,Suite 502  Taesung Bldg. ,Suite 502  Taesung Bldg. ,#22 Sejong-daero 21-gil  Jung-gu ,#22 Sejong-daero 21-gil  Jung-gu ,,,,,Seoul,Seoul,,,KOREA  REPUBLIC OF,KOREA  REPUBLIC OF,04519,04519,Test case is passed
1219,1219,6204,6204,104392,104392,9C989E72-7392-E911-A98E-0022480056F9,9c989e72-7392-e911-a98e-0022480056f9,true,true,BIB INSURANCE BROKERS SDN BHD,BIB INSURANCE BROKERS SDN BHD,,,null,null,null,null,null,null,BIB INSURANCE BROKERS SDN BHD,BIB INSURANCE BROKERS SDN BHD,BIB INSURANCE BROKERS SDN BHD,BIB INSURANCE BROKERS SDN BHD,creditcontrol@bib.com.my,creditcontrol@bib.com.my,603 9078 2480,603 9078 2480,60.3 9078 2485,60.3 9078 2485,104652,104652,LOT 05.01  LEVEL 5 ,LOT 05.01  LEVEL 5 ,WISMA HONG LEONG ,WISMA HONG LEONG ,NO. 18  JALAN PERAK ,NO. 18  JALAN PERAK ,,,50450 KL,50450 KL,,,MALAYSIA,MALAYSIA,,,Test case is passed
1218,1218,6191,6191,104356,104356,10FD6152-BA91-E911-A990-0022480053E9,10fd6152-ba91-e911-a990-0022480053e9,true,true,Marsh LLC Insurance Brokers,Marsh LLC Insurance Brokers,,,null,null,null,null,null,null,Marsh LLC Insurance Brokers,Marsh LLC Insurance Brokers,Marsh LLC Insurance Brokers,Marsh LLC Insurance Brokers,Nikolaos.Rekantzis@marsh.com,Nikolaos.Rekantzis@marsh.com,+30 210 8176 075,+30 210 8176 075,+30 210 8176 040,+30 210 8176 040,104615,104615,8-10 Sorou and Dimitsanas  ,8-10 Sorou and Dimitsanas  ,15125 Marousi ,15125 Marousi ,,,,,Athens,Athens,,,GREECE,GREECE,,,Test case is passed
1217,1217,6200,6200,104274,104274,D3ED9E57-968E-E911-A98E-002248005D88,d3ed9e57-968e-e911-a98e-002248005d88,true,true,Craig Stansfield Ltd T/A CS Insurance Brokers,Craig Stansfield Ltd T/A CS Insurance Brokers,,,null,null,null,null,null,null,Craig Stansfield Ltd T/A CS Insurance Brokers,Craig Stansfield Ltd T/A CS Insurance Brokers,Craig Stansfield Ltd T/A CS Insurance Brokers,Craig Stansfield Ltd T/A CS Insurance Brokers,ag@csinsurance.london,ag@csinsurance.london,02039629971,02039629971,,,104529,104529,6th Floor  Dukes House ,6th Floor  Dukes House ,32-38 Dukes Place ,32-38 Dukes Place ,,,,,London,London,,,UNITED KINGDOM,UNITED KINGDOM,EC3A 7LP,EC3A 7LP,Test case is passed
1216,1216,6202,6202,104271,104271,733280E9-958E-E911-A98E-002248005D88,733280e9-958e-e911-a98e-002248005d88,true,true,Pioneer Insurance & Reinsurance Brokers Pvt Ltd,Pioneer Insurance & Reinsurance Brokers Pvt Ltd,,,null,null,null,null,null,null,Pioneer Insurance & Reinsurance Brokers Pvt Ltd,Pioneer Insurance & Reinsurance Brokers Pvt Ltd,Pioneer Insurance & Reinsurance Brokers Pvt Ltd,Pioneer Insurance & Reinsurance Brokers Pvt Ltd,gsharma@pincinsure.com,gsharma@pincinsure.com,912266188548,912266188548,,,104526,104526,1219 Maker Chambers-V,1219 Maker Chambers-V,Nariman Point,Nariman Point,,,,,Mumbai,Mumbai,,,INDIA,INDIA,400021,400021,Test case is passed
1215,1215,6201,6201,104225,104225,41D71FFC-C08D-E911-A992-0022480042B3,41d71ffc-c08d-e911-a992-0022480042b3,true,true,Hub International Ontario,Hub International Ontario,,,null,null,null,null,null,null,Hub International Ontario,Hub International Ontario,Hub International Ontario,Hub International Ontario,,,,,,,104480,104480,HUB International Ontario Limited,HUB International Ontario Limited,595 Bay Street  Suite 900,595 Bay Street  Suite 900,,,,,Toronto,Toronto,Ontario,Ontario,CANADA,CANADA,M5G 2E3,M5G 2E3,Test case is passed
1214,1214,6196,6196,104076,104076,5CA14761-3F88-E911-A98F-0022480053E9,5ca14761-3f88-e911-a98f-0022480053e9,true,true,Shangri-La Hotel Public Company Ltd,Shangri-La Hotel Public Company Ltd,,,null,null,null,null,null,null,Shangri-La Hotel Public Company Ltd,Shangri-La Hotel Public Company Ltd,Shangri-La Hotel Public Company Ltd,Shangri-La Hotel Public Company Ltd,,,,,,,104330,104330,89 Soi Wat Suan Plu  New Road  Bangrak,89 Soi Wat Suan Plu  New Road  Bangrak,,,,,,,Bangkok,Bangkok,,,THAILAND,THAILAND,10500,10500,Test case is passed
1213,1213,6197,6197,104074,104074,CF9448B3-3B88-E911-A992-0022480042B3,cf9448b3-3b88-e911-a992-0022480042b3,true,true,CR Orion,CR Orion,,,null,null,null,null,null,null,CR Orion,CR Orion,CR Orion,CR Orion,nick.little@crorion.com,nick.little@crorion.com,0097143697287,0097143697287,,,104328,104328,2301 Fortune Executive Tower  ,2301 Fortune Executive Tower  ,JLT ,JLT ,PO Box 309118  ,PO Box 309118  ,,,Dubai,Dubai,,,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,,,Test case is passed
1212,1212,6195,6195,103939,103939,8A94C1AB-AA83-E911-A98D-0022480053E9,8a94c1ab-aa83-e911-a98d-0022480053e9,true,true,HdB Srl,HdB Srl,,,null,null,null,null,null,null,HdB Srl,HdB Srl,HdB Srl,HdB Srl,,,,,,,104178,104178,Via Roma 6/10,Via Roma 6/10,16121,16121,,,,,Genova,Genova,,,ITALY,ITALY,,,Test case is passed
1211,1211,6194,6194,103901,103901,8ADB49C6-DE82-E911-A98B-0022480056F9,8adb49c6-de82-e911-a98b-0022480056f9,true,true,Sparaxis Pty Ltd t/as CentreWest Insurance Broker ,Sparaxis Pty Ltd t/as CentreWest Insurance Broker ,,,null,null,null,null,null,null,Sparaxis Pty Ltd t/as CentreWest Insurance Broker ,Sparaxis Pty Ltd t/as CentreWest Insurance Broker ,Sparaxis Pty Ltd t/as CentreWest Insurance Broker ,Sparaxis Pty Ltd t/as CentreWest Insurance Broker ,enquiries@centrewest.com.au,enquiries@centrewest.com.au,61893497900,61893497900,61893497677,61893497677,104140,104140,Centrewest Insurance Broker ,Centrewest Insurance Broker ,PO box 636,PO box 636,,,,,Balcatta WA,Balcatta WA,,,AUSTRALIA,AUSTRALIA,6914,6914,Test case is passed
